text,predictions
33 വർഷം ബംഗാളിൽ സ്തുധി ഗീതം പാടി. കേരളത്തിൽ ഉള്ളവനും ഇല്ലാത്തവനും ആയ കുറച്ച് ഗൾഫ്‌കാര് ഉള്ളത് ഭാഗ്യം.ഇല്ലെങ്കിൽ കാണാമായിരുന്നു .....അപ്പൊ ഒരു സംശയം? അപ്പൊ ചൈനീസ് കമ്മ്യൂണിസ്റ്റ് പാർട്ടി ഉണ്ടാക്കിയത് പിണറായിയാണോ? ലോകം മുഴുവൻ ശോഭിക്കുന്നു എന്ന് കണ്ടപ്പോ ചോദിച്ചതാണേ?? 🙏,0
മനോരമയുടെ ഉള്ളിലിരുപ്പ് എന്തായാലും വ്യക്തം. അവരുടെ കറുത്ത മനസ്സ് ഓരോ ചോദ്യത്തിലും കാണാം.,0
Pinarayi bhagavane katholanee😁😂,1
"As a communist supporter ,I am shame on myself.  Shame to tell myself as Marxist now.",0
Sagav p jayarjettanu ethire nadapadi ethinayirunnu . Adheham ethayalum ethu polythe song onnum undakichitilla kashttam thanny. E pukazthalil veenupokunna alakarath cm,1
എല്ലാ രാജ്യങ്ങളും കൂടി ചൈന കമ്മ്യൂണിസ്റ്റ് ഗവണ്മെന്റിനെ കത്തിച്ചു കടലിൽ ഒഴുക്കി ചൈനയിൽ ജനാധിപത്യം കൊണ്ടുവരണം.,0
Ruling party should be role model to the socity to follow up the covid protocol. If the the cm and health minister is saying honestly ask the crowd including ministers those are participated TVM and kozhikkodu party meeting should be go for quarantine.,1
തിരുവനന്തപുരത്തെ നാറ്റിച്ചു കൈയിൽ തന്ന തരുണീ മണികൾക്ക് നന്ദി... ഞാൻ ഒരു തിരുവനന്തപുരം കാരൻ എന്ന് പറഞ്ഞിരുന്ന ഞാൻ ഇപ്പോൾ തലയിൽ മുണ്ടിട്ടു ഒളിവിലാണ്..,1
"&quot;ഇന്നീ വൈറസ്‌ ലോകമെങ്ങും,<br> വ്യാപിച്ചീടും കാരണഭൂതം<br> പിണറായി വിജയനെന്ന<br> സഖാവുതന്നെ..!&quot;",1
പാത്രം കൊട്ടിയിട്ടും വെളിച്ചം തെളിയിച്ചിട്ടും കാര്യമില്ല സാജൻ........ <br>താൻ അപ്പപ്പോൾ കാണുന്നവനെ അപ്പച്ചാ എന്നുവിളിക്കുന്നവൻ അല്ലെ... എന്തെങ്കിലും ഒരു കാര്യം ഉറപ്പിച്ചു പറയാൻ താങ്കൾക്ക് പറ്റുമോ... കൊറോണ എങ്ങിട്ട പോകുന്നു എന്ന് താങ്കൾ തള്ളുന്നത്... ഇവിടെ ദിനം തോറും രോഗികൾ പെരുകുന്നു... താൻ ചാണകം ആണോ തിന്നുന്നെ,0
EANTHINANU ENGANEYORU NISHKRIYAMAYA  AIKARASHTRA SABHA????????????????,0
Not good,0
God  will give tragedy and peaceless home  to china,0
ഉളിപ്പ് ഇല്ലാത്തവരെ കുറിച്ച് പറഞ്ഞിട്ട് വല്ല കാര്യവും ഉണ്ടോ,1
Ithu BBcyilum New york Timesilum vanno??,0
നിങ്ങൾ പറയുന്നത് ഞങ്ങൾ എങ്ങനെ വിശ്വസിക്കും  എന്തുറപ്പാണ് വാക്സിൻ വെക്കാൻ വേണ്ടി പല നുണയും ഇവർ പറയും Science അല്ലേ ആരും വിശ്വസിക്കുo,0
ഇത്‌ ചിക്കൻ പോക്‌സ് പോലെ ഉള്ള രോഗം ആണ് പകരുന്ന ഒരു സമയം ഉണ്ട് ആ സമയം പകരും ഇത്‌ മരുന്ന് കുടിച്ചാലും കുടിച്ചില്ലേഗിലും മാറും. ഒരു സമാധാനം കിട്ടാൻ ഹോമിയോ ആയുർവേദം എല്ലാം പരീക്ഷണം നടത്താം. പേടി ഉള്ളവർക്കു പെട്ടന്ന് പകരും. ഓറഞ്ച് ഡെയിലി കഴിക്കു.  പിന്നെ ഇത്‌ ഒരു സീസൺ രോഗം ആയി മാറും. അത് കൊണ്ടു ഭയപ്പെടേണ്ട ആൾക്കാർ പ്രായം ഉള്ളവർ രോഗികൾ കുട്ടികൾ മാത്രം അവർക്ക് ഡെയിലി വിറ്റാമിൻ c+d അടങ്ങിയ ഫുഡ്‌ കൊടുക്കണം,0
ഒന്നും പറയാനില്ല....പറഞ്ഞിട്ടും കാര്യമില്ല......,0
സത്യം,0
Corona   Go................Go  corona,0
ഊരും <br>ഉളുപ്പും എന്താണെന്ന് പോലും ഞമ്മക്കറിയൂല,1
അന്നാ ഒരു കാര്യം ചെയാം ഇന്ത്യയിൽ നിന്നു കുറച്ച് പേര്എ ചൈനയിലേക്ക് വിടാം നമ്മുക് തന്നതുപോലെ അവർക്ക് തിരിച്ചു കൊടുക്കാം നിങളുടെ അപിപ്രയം എന്ത് 🤔😬,0
ട്രംപ്  ഇഷ്ട്പെടാത്തവർ ഒന്ന്  ലൈക്  അടിച്ചേ .,1
ചിരിച്ചു ഊപ്പാട് ഇളകി bro 🤣🤣🤣😂,1
ജനങ്ങളെ പാശ്ചാത്യ ഫാർമാ കമ്പനികൾക്ക് കൂട്ടിക്കൊടുക്കുന്ന പിമ്പുകൾ!,0
മേള നടക്കട്ടെ..!! <br>കോവിഡിനെ നമുക്ക് പാത്രം കൊട്ടി<br>നാട് കടത്താവുന്നതേയുള്ളൂ<br>നമ്മുടെ ഇത്തരം വിദ്യകളെക്കുറിച്ച് വലിയ പിടിയില്ലാത്തതു കൊണ്ടാണ്<br>വിദേശ മാധ്യമങ്ങൾ വിമർശിക്കുന്നത്😂,1
ഒരാൾ കൊറോണയുടെ തുടക്കത്തിൽ പാത്രം കൊട്ടി കൊറോണയെ ഇല്ലാതെയാകാൻ ഒരു ശ്രമം നടത്തി 🤣🤣<br>വേറൊരാൾ ഓമിക്രോണിനെ ഇല്ലാതെയാകാൻ ഒരു മെഗാ തിരുവാതിര തന്നെയങ് അണികളെകൊണ്ട് കളിപിച്ചു 🤣🤣🤣🤣,1
Last mess dialogue pwoli 💪💪,1
Good language lang and comedy presented...,1
Chathiyanmaar aane aviduthe Government.,1
തബ്ലീഗ് കോവിഡ് പറയുമ്പോൾ സാജൻ വികാരപരമായി സംസാരിക്കുമ്പോൾ കുംഭമേള കോവിഡ് മിതമായി സംസാരികുന്നു.,0
"നി,, സങ്കി കുട്ടിയാണ്",0
Thank God,0
5 പൈസക്ക് ഉള്ള വിവരം ഉണ്ടോ ഈ നാറികൾക്ക്‌...... ഊക്കലും ഉപദേശവും  ഒരുപോലെ ചെയ്യുന്ന നാറിയ ഭരണം..... ചിപിയേമിന്റെ പറി..... ഊക്കിയ മന്ത്രി തിന്നിട്ട് എല്ലിന്റെ ഇടയിൽ കേറിയപ്പോ അമേരിക്കയിൽ മല മറിക്കാൻ പോയിട്ടുണ്ട്.... അടിമകൾ ഇവിടടെ ദൈവത്തെ സ്തുതിച്ചു നടക്കുന്നു...... നാണമുണ്ടോ ഇവനൊക്കെ... ഞാനൊരു പ്രവാസി ആണ്.... എന്റെ രോക്ഷം ഞാൻ രേഖപെടുത്തുന്നു,0
Such a nuisance!!,1
നല്ല വഴികാട്ടി👍👍👍,0
Thiruvathira kali alkuttam alla sir👍,1
Haha... aashanu aduppilum ..th..raam,0
Virus ella,1
വീണ 😜 മന്ത്രി,1
ആദ്യമായിട്ട് ചെയ്യേണ്ടത് വീണാ ജോർജിനെ ആരോഗ്യ വകുപ്പ് മന്ത്രി സ്ഥാനം രാജി വെക്കുക ശ്രീമതി ടീച്ചർ തിരിച്ചു വിളിക്കുക കല്യാണത്തിനും പള്ളികളിലും 50 പേർ മാത്രം പങ്കെടുത്താൽ മതിയെന്ന് പറയുമ്പോൾ തിരുവാതിരക്ക് മാത്രമെന്താ ഇത്രയും ആളുകൾക്ക് അനുമതി കൊടുക്കുന്നത് എത്രതന്നെ അനുഭവം ഉണ്ടായാലും നമ്മൾ നന്നാവൂല ഇതെല്ലാം കഴിഞ്ഞാൽ പറയും പ്രവാസികളാണ് കൊറോണ കൊണ്ടുവന്നത്,1
Ithoru manushya nirmitha virasaanu..   krthyamaya plangingode avarathine use cheythu..,0
"We didn&#39;t had summer in kerala this time because we haven&#39;t heard any one died because of sun stroke. so that mean the temperature was cool in Palaghat this year.  Media - so that means if any those who are died from April to till date were all died because of corona, no body had died because of heart attack and other illness. so that means the death what we hear thru media is only season death, Nipah, flood, sun stroke, fever, fact is we are healthy and we don&#39;t have any issues with us, its all panic phobia created by doctors and medias. Our chief minister is like like a RJ &amp; TV presenter to read out the Daily statics of corona. This corona period had taught us lot of lessons. We should learn but nobody will change - at last corona itself will be ashamed about this people and leave the world.",0
മനുഷ്യ നിർമിതം തന്നെ. പടരാൻ കാരണം ലോകാരോഗ്യ സംഘടനയുടെ നിസ്സംഗത ഒന്ന് കൊണ്ടു മാത്രം.ചൈനയെ ഉയർത്തികൊണ്ട് വന്നത് അമേരിക്കയാണ് USSR നെ ദുർബലമാക്കാൻ. കുടത്തിലെ ഭൂദം തുറന്നു വിട്ട പോലെയായി അമേരിക്കക്ക് ചൈന.,0
Kashttam thanne,1
Arkkum thonnunnillee orumathiri pottanmaaraan keralam bharikkunnath,1
അതേ  എന്ത്  മഹാമാരി  വന്നാലും  കുറെ  ആകുമ്പോൾ  ആളുകൾ  അതിന്റെ  ഭാഗം  ആകും  അത്ര  തന്നെ,0
Ima ഈസ്‌ illuminaati. അതാണ് അമേരിക്കയിൽ  ചികിത്സയി കു പോയത്,0
Ivark okey athra athyavishamengil onlineil meeting vech paranja pore?? Janangaludey okey jeevan vechano kalikuney? Ith keraliyarudey nenjath keri ninulla thiruvathira kalli aay poi. Enta abhiprayathil ithil pankedutha elaavarkum ethirey case edukanam. Rules elaarkum ore pole ayirikanam!,1
Ivan ithu nale thirichum parayum...,1
Oro covide perum paranju janagale patikune Kure kalam ayi sadha vayaral Pani vanal athu Corona marunn kamabaikark kodikal vangichu undakuva janagale patikuva,0
